wl_home,fga_home,fg_pct_home,fg3a_home,fg3_pct_home,fta_home,ft_pct_home,oreb_home,dreb_home,stl_home,blk_home,tov_home,fga_away,fg_pct_away,fg3a_away,fg3_pct_away,fta_away,ft_pct_away,oreb_away,dreb_away,stl_away,blk_away,tov_away
93,0.275,25,38,14,16,,,,,,,,,,,,,,,,,
98,0.174,21,37,17,16,,,,,,,,,,,,,,,,,
91,0.3,40,34,16,11,,,,,,,,,,,,,,,,,
86,0.35,11,38,6,17,,,,,,,,,,,,,,,,,
91,0.368,17,33,8,10,,,,,,,,,,,,,,,,,
85,0.4,32,32,15,15,,,,,,,,,,,,,,,,,
83,0.378,20,33,10,17,,,,,,,,,,,,,,,,,
92,0.303,29,33,17,11,,,,,,,,,,,,,,,,,
90,0.417,13,43,8,14,,,,,,,,,,,,,,,,,
98,0.189,10,34,9,8,,,,,,,,,,,,,,,,,
83,0.406,32,41,11,15,,,,,,,,,,,,,,,,,
92,0.344,15,33,9,11,,,,,,,,,,,,,,,,,
84,0.316,9,28,11,15,,,,,,,,,,,,,,,,,
83,0.222,10,29,7,16,,,,,,,,,,,,,,,,,
104,0.29,20,36,22,10,,,,,,,,,,,,,,,,,
93,0.262,15,37,12,12,,,,,,,,,,,,,,,,,
80,0.417,19,37,7,18,,,,,,,,,,,,,,,,,
101,0.4,7,35,17,13,,,,,,,,,,,,,,,,,
77,0.367,25,32,5,16,,,,,,,,,,,,,,,,,
93,0.222,27,31,15,13,,,,,,,,,,,,,,,,,
82,0.425,19,34,6,10,,,,,,,,,,,,,,,,,
96,0.371,11,34,17,12,,,,,,,,,,,,,,,,,
83,0.382,21,32,8,11,,,,,,,,,,,,,,,,,
84,0.25,21,37,12,17,,,,,,,,,,,,,,,,,
82,0.366,26,38,12,15,,,,,,,,,,,,,,,,,
92,0.324,16,26,7,7,,,,,,,,,,,,,,,,,
100,0.5,8,34,9,8,,,,,,,,,,,,,,,,,
80,0.357,21,29,9,20,,,,,,,,,,,,,,,,,
90,0.39,20,31,14,11,,,,,,,,,,,,,,,,,
79,0.452,20,32,7,14,,,,,,,,,,,,,,,,,
96,0.395,29,34,12,16,,,,,,,,,,,,,,,,,
100,0.188,22,32,20,21,,,,,,,,,,,,,,,,,
99,0.342,21,30,13,8,,,,,,,,,,,,,,,,,
93,0.308,31,39,16,13,,,,,,,,,,,,,,,,,
88,0.333,30,30,14,13,,,,,,,,,,,,,,,,,
83,0.464,22,30,9,19,,,,,,,,,,,,,,,,,
101,0.225,27,26,19,12,,,,,,,,,,,,,,,,,
89,0.444,24,36,7,18,,,,,,,,,,,,,,,,,
86,0.424,18,31,5,9,,,,,,,,,,,,,,,,,
86,0.432,26,37,10,11,,,,,,,,,,,,,,,,,
82,0.333,15,26,3,17,,,,,,,,,,,,,,,,,
78,0.483,26,35,10,24,,,,,,,,,,,,,,,,,
68,0.484,32,28,3,16,,,,,,,,,,,,,,,,,
81,0.457,16,23,7,9,,,,,,,,,,,,,,,,,
86,0.352,12,33,2,15,,,,,,,,,,,,,,,,,
92,0.25,14,46,10,15,,,,,,,,,,,,,,,,,
105,0.3,28,36,15,13,,,,,,,,,,,,,,,,,
94,0.455,23,41,11,13,,,,,,,,,,,,,,,,,
86,0.406,23,30,11,11,,,,,,,,,,,,,,,,,
82,0.39,25,28,13,14,,,,,,,,,,,,,,,,,
79,0.324,27,27,4,15,,,,,,,,,,,,,,,,,
83,0.5,19,34,9,18,,,,,,,,,,,,,,,,,
81,0.378,37,38,14,18,,,,,,,,,,,,,,,,,
93,0.385,18,31,8,13,,,,,,,,,,,,,,,,,
95,0.2,27,32,16,15,,,,,,,,,,,,,,,,,
93,0.39,22,31,15,17,,,,,,,,,,,,,,,,,
79,0.297,27,27,8,18,,,,,,,,,,,,,,,,,
85,0.375,21,35,10,18,,,,,,,,,,,,,,,,,
84,0.368,24,33,14,11,,,,,,,,,,,,,,,,,
86,0.282,19,27,10,10,,,,,,,,,,,,,,,,,
82,0.282,17,31,10,22,,,,,,,,,,,,,,,,,
88,0.333,14,39,9,17,,,,,,,,,,,,,,,,,
95,0.298,17,28,6,10,,,,,,,,,,,,,,,,,
96,0.438,23,50,11,12,,,,,,,,,,,,,,,,,
97,0.42,12,30,8,12,,,,,,,,,,,,,,,,,
92,0.6,12,39,7,12,,,,,,,,,,,,,,,,,
90,0.471,24,37,7,11,,,,,,,,,,,,,,,,,
91,0.341,30,30,12,14,,,,,,,,,,,,,,,,,
100,0.425,22,37,11,17,,,,,,,,,,,,,,,,,
99,0.457,16,34,6,13,,,,,,,,,,,,,,,,,
87,0.321,16,34,7,6,,,,,,,,,,,,,,,,,
94,0.379,17,39,12,9,,,,,,,,,,,,,,,,,
78,0.283,17,30,8,19,,,,,,,,,,,,,,,,,
79,0.269,29,27,10,15,,,,,,,,,,,,,,,,,
86,0.321,27,43,11,10,,,,,,,,,,,,,,,,,
93,0.263,17,34,11,8,,,,,,,,,,,,,,,,,
98,0.229,28,32,14,13,,,,,,,,,,,,,,,,,
80,0.342,32,40,9,22,,,,,,,,,,,,,,,,,
95,0.389,25,32,12,13,,,,,,,,,,,,,,,,,
85,0.378,26,36,10,17,,,,,,,,,,,,,,,,,
90,0.459,23,39,11,17,,,,,,,,,,,,,,,,,
95,0.286,39,26,15,11,,,,,,,,,,,,,,,,,
76,0.545,32,37,6,9,,,,,,,,,,,,,,,,,
89,0.385,10,30,10,10,,,,,,,,,,,,,,,,,
102,0.362,17,42,13,6,,,,,,,,,,,,,,,,,
90,0.244,20,39,12,20,,,,,,,,,,,,,,,,,
94,0.458,16,38,9,15,,,,,,,,,,,,,,,,,
96,0.25,22,40,9,15,,,,,,,,,,,,,,,,,
89,0.526,27,45,13,15,,,,,,,,,,,,,,,,,
99,0.325,15,27,12,12,,,,,,,,,,,,,,,,,
83,0.275,13,36,10,21,,,,,,,,,,,,,,,,,
85,0.364,18,43,7,14,,,,,,,,,,,,,,,,,
102,0.281,22,39,15,11,,,,,,,,,,,,,,,,,
78,0.333,35,32,8,18,,,,,,,,,,,,,,,,,
94,0.396,25,29,14,16,,,,,,,,,,,,,,,,,
84,0.513,18,26,8,18,,,,,,,,,,,,,,,,,
81,0.333,23,36,7,12,,,,,,,,,,,,,,,,,
75,0.242,22,34,5,16,,,,,,,,,,,,,,,,,
88,0.227,19,24,12,13,,,,,,,,,,,,,,,,,
90,0.511,9,39,13,15,,,,,,,,,,,,,,,,,
84,0.276,21,26,16,13,,,,,,,,,,,,,,,,,
82,0.367,19,25,10,14,,,,,,,,,,,,,,,,,
85,0.514,17,24,11,13,,,,,,,,,,,,,,,,,
80,0.345,16,18,11,15,,,,,,,,,,,,,,,,,
79,0.458,35,34,4,15,,,,,,,,,,,,,,,,,
95,0.316,21,37,11,14,,,,,,,,,,,,,,,,,
93,0.359,21,35,18,15,,,,,,,,,,,,,,,,,
91,0.467,20,24,10,10,,,,,,,,,,,,,,,,,
78,0.344,21,42,2,12,,,,,,,,,,,,,,,,,
100,0.182,20,35,18,14,,,,,,,,,,,,,,,,,
81,0.406,44,35,14,25,,,,,,,,,,,,,,,,,
97,0.325,14,26,13,19,,,,,,,,,,,,,,,,,
102,0.362,11,19,15,8,,,,,,,,,,,,,,,,,
70,0.371,22,25,11,29,,,,,,,,,,,,,,,,,
85,0.429,20,34,5,17,,,,,,,,,,,,,,,,,
87,0.231,25,29,9,15,,,,,,,,,,,,,,,,,
84,0.4,28,25,9,20,,,,,,,,,,,,,,,,,
81,0.394,29,36,6,21,,,,,,,,,,,,,,,,,
82,0.4,20,23,8,12,,,,,,,,,,,,,,,,,
77,0.382,28,32,15,15,,,,,,,,,,,,,,,,,
89,0.348,25,38,7,11,,,,,,,,,,,,,,,,,
83,0.154,25,39,13,20,,,,,,,,,,,,,,,,,
80,0.561,21,32,4,16,,,,,,,,,,,,,,,,,
87,0.333,22,28,13,18,,,,,,,,,,,,,,,,,
92,0.34,19,43,11,16,,,,,,,,,,,,,,,,,
95,0.333,15,31,10,10,,,,,,,,,,,,,,,,,
79,0.194,14,30,9,20,,,,,,,,,,,,,,,,,
81,0.429,15,36,7,15,,,,,,,,,,,,,,,,,
96,0.263,20,40,11,18,,,,,,,,,,,,,,,,,
100,0.31,17,26,15,16,,,,,,,,,,,,,,,,,
89,0.345,13,40,14,14,,,,,,,,,,,,,,,,,
87,0.229,23,33,11,10,,,,,,,,,,,,,,,,,
88,0.417,19,31,8,14,,,,,,,,,,,,,,,,,
90,0.462,27,29,13,14,,,,,,,,,,,,,,,,,
87,0.5,29,25,8,13,,,,,,,,,,,,,,,,,
84,0.581,18,29,10,21,,,,,,,,,,,,,,,,,
101,0.375,24,30,21,10,,,,,,,,,,,,,,,,,
82,0.5,24,30,8,15,,,,,,,,,,,,,,,,,
88,0.212,25,32,10,5,,,,,,,,,,,,,,,,,
79,0.35,16,36,8,15,,,,,,,,,,,,,,,,,
92,0.351,39,36,15,10,,,,,,,,,,,,,,,,,
94,0.333,25,35,11,7,,,,,,,,,,,,,,,,,
95,0.347,19,36,10,8,,,,,,,,,,,,,,,,,
80,0.472,25,38,6,17,,,,,,,,,,,,,,,,,
94,0.148,17,29,13,14,,,,,,,,,,,,,,,,,
92,0.444,16,46,14,17,,,,,,,,,,,,,,,,,
88,0.375,28,33,12,14,,,,,,,,,,,,,,,,,
88,0.345,20,37,10,14,,,,,,,,,,,,,,,,,
79,0.258,31,25,8,16,,,,,,,,,,,,,,,,,
74,0.25,32,38,14,22,,,,,,,,,,,,,,,,,
90,0.333,26,35,6,15,,,,,,,,,,,,,,,,,
93,0.348,27,32,8,10,,,,,,,,,,,,,,,,,
90,0.385,15,36,12,15,,,,,,,,,,,,,,,,,
95,0.231,21,34,19,15,,,,,,,,,,,,,,,,,
92,0.35,18,34,9,9,,,,,,,,,,,,,,,,,
79,0.514,22,39,6,12,,,,,,,,,,,,,,,,,
86,0.457,25,31,7,11,,,,,,,,,,,,,,,,,
87,0.281,24,33,8,12,,,,,,,,,,,,,,,,,
85,0.355,22,38,12,14,,,,,,,,,,,,,,,,,
91,0.275,18,32,10,16,,,,,,,,,,,,,,,,,
78,0.303,27,35,14,20,,,,,,,,,,,,,,,,,
94,0.375,19,27,18,14,,,,,,,,,,,,,,,,,
73,0.289,21,39,8,17,,,,,,,,,,,,,,,,,
93,0.325,16,32,15,9,,,,,,,,,,,,,,,,,
90,0.297,15,32,8,11,,,,,,,,,,,,,,,,,
78,0.357,28,30,11,20,,,,,,,,,,,,,,,,,
85,0.364,13,25,7,16,,,,,,,,,,,,,,,,,
83,0.474,20,37,7,18,,,,,,,,,,,,,,,,,
94,0.389,17,24,9,8,,,,,,,,,,,,,,,,,
80,0.379,17,36,10,18,,,,,,,,,,,,,,,,,
98,0.426,23,40,11,9,,,,,,,,,,,,,,,,,
93,0.392,16,38,5,8,,,,,,,,,,,,,,,,,
77,0.483,14,30,5,20,,,,,,,,,,,,,,,,,
83,0.514,22,29,11,17,,,,,,,,,,,,,,,,,
84,0.323,13,31,8,15,,,,,,,,,,,,,,,,,
75,0.385,20,38,11,21,,,,,,,,,,,,,,,,,
91,0.31,30,32,14,14,,,,,,,,,,,,,,,,,
96,0.293,17,37,14,15,,,,,,,,,,,,,,,,,
85,0.412,18,43,10,18,,,,,,,,,,,,,,,,,
93,0.289,17,29,11,13,,,,,,,,,,,,,,,,,
81,0.375,19,32,12,19,,,,,,,,,,,,,,,,,
89,0.319,15,25,14,13,,,,,,,,,,,,,,,,,
98,0.32,21,39,18,14,,,,,,,,,,,,,,,,,
85,0.297,26,40,8,14,,,,,,,,,,,,,,,,,
87,0.429,22,29,7,12,,,,,,,,,,,,,,,,,
77,0.387,28,34,3,17,,,,,,,,,,,,,,,,,
84,0.333,23,29,10,10,,,,,,,,,,,,,,,,,
90,0.372,18,26,21,18,,,,,,,,,,,,,,,,,
90,0.382,10,35,11,13,,,,,,,,,,,,,,,,,
85,0.35,16,27,11,15,,,,,,,,,,,,,,,,,
93,0.37,16,32,10,16,,,,,,,,,,,,,,,,,
85,0.342,25,33,9,18,,,,,,,,,,,,,,,,,
74,0.359,27,29,4,15,,,,,,,,,,,,,,,,,
94,0.324,15,35,12,16,,,,,,,,,,,,,,,,,
93,0.314,16,37,10,15,,,,,,,,,,,,,,,,,
95,0.404,12,40,12,15,,,,,,,,,,,,,,,,,
85,0.515,21,33,10,13,,,,,,,,,,,,,,,,,
86,0.241,30,26,7,8,,,,,,,,,,,,,,,,,
73,0.378,22,40,4,18,,,,,,,,,,,,,,,,,
98,0.333,8,27,16,13,,,,,,,,,,,,,,,,,
97,0.476,25,37,14,13,,,,,,,,,,,,,,,,,
95,0.313,28,32,12,12,,,,,,,,,,,,,,,,,
94,0.406,20,28,19,12,,,,,,,,,,,,,,,,,
87,0.457,17,25,13,14,,,,,,,,,,,,,,,,,
87,0.381,16,30,7,18,,,,,,,,,,,,,,,,,
90,0.385,28,32,7,11,,,,,,,,,,,,,,,,,
88,0.323,38,37,14,20,,,,,,,,,,,,,,,,,
96,0.364,23,32,10,14,,,,,,,,,,,,,,,,,
89,0.364,25,34,13,13,,,,,,,,,,,,,,,,,
85,0.242,22,29,11,20,,,,,,,,,,,,,,,,,
85,0.235,25,35,7,12,,,,,,,,,,,,,,,,,
99,0.405,10,38,8,9,,,,,,,,,,,,,,,,,
93,0.375,26,26,13,10,,,,,,,,,,,,,,,,,
84,0.371,20,31,10,21,,,,,,,,,,,,,,,,,
99,0.405,13,37,7,10,,,,,,,,,,,,,,,,,
98,0.237,20,38,14,17,,,,,,,,,,,,,,,,,
77,0.345,30,29,9,8,,,,,,,,,,,,,,,,,
77,0.476,17,32,9,10,,,,,,,,,,,,,,,,,
94,0.35,22,42,8,10,,,,,,,,,,,,,,,,,
91,0.27,31,38,5,12,,,,,,,,,,,,,,,,,
93,0.413,17,32,11,12,,,,,,,,,,,,,,,,,
83,0.444,30,35,7,11,,,,,,,,,,,,,,,,,
87,0.25,23,22,9,12,,,,,,,,,,,,,,,,,
86,0.452,25,33,11,15,,,,,,,,,,,,,,,,,
92,0.333,27,23,10,11,,,,,,,,,,,,,,,,,
92,0.528,16,35,8,9,,,,,,,,,,,,,,,,,
102,0.174,28,25,19,11,,,,,,,,,,,,,,,,,
87,0.429,34,44,16,18,,,,,,,,,,,,,,,,,
101,0.29,16,30,9,14,,,,,,,,,,,,,,,,,
94,0.457,22,41,10,17,,,,,,,,,,,,,,,,,
88,0.431,20,39,8,11,,,,,,,,,,,,,,,,,
90,0.269,13,34,10,13,,,,,,,,,,,,,,,,,
94,0.261,17,26,13,8,,,,,,,,,,,,,,,,,
75,0.219,19,39,13,26,,,,,,,,,,,,,,,,,
104,0.286,10,27,23,9,,,,,,,,,,,,,,,,,
76,0.324,31,32,6,14,,,,,,,,,,,,,,,,,
87,0.273,19,36,8,15,,,,,,,,,,,,,,,,,
91,0.362,16,34,7,13,,,,,,,,,,,,,,,,,
75,0.487,25,25,6,12,,,,,,,,,,,,,,,,,
77,0.36,31,33,11,16,,,,,,,,,,,,,,,,,
97,0.39,14,35,14,13,,,,,,,,,,,,,,,,,
92,0.308,34,36,19,14,,,,,,,,,,,,,,,,,
105,0.25,25,44,15,13,,,,,,,,,,,,,,,,,
107,0.341,27,45,12,9,,,,,,,,,,,,,,,,,
81,0.4,25,34,10,17,,,,,,,,,,,,,,,,,
86,0.231,26,20,13,13,,,,,,,,,,,,,,,,,
86,0.444,27,33,12,11,,,,,,,,,,,,,,,,,
79,0.314,25,33,8,16,,,,,,,,,,,,,,,,,
87,0.375,15,32,8,6,,,,,,,,,,,,,,,,,
88,0.366,21,38,11,8,,,,,,,,,,,,,,,,,
82,0.5,19,40,8,17,,,,,,,,,,,,,,,,,
88,0.361,14,26,6,15,,,,,,,,,,,,,,,,,
95,0.318,13,32,17,10,,,,,,,,,,,,,,,,,
85,0.277,19,39,9,8,,,,,,,,,,,,,,,,,
97,0.452,19,25,10,11,,,,,,,,,,,,,,,,,
96,0.452,20,36,13,11,,,,,,,,,,,,,,,,,
90,0.25,33,29,14,9,,,,,,,,,,,,,,,,,
90,0.409,23,37,16,16,,,,,,,,,,,,,,,,,
89,0.486,26,41,10,14,,,,,,,,,,,,,,,,,
100,0.404,21,34,14,10,,,,,,,,,,,,,,,,,
87,0.308,22,27,17,13,,,,,,,,,,,,,,,,,
75,0.394,22,24,10,17,,,,,,,,,,,,,,,,,
100,0.333,12,29,11,9,,,,,,,,,,,,,,,,,
87,0.559,19,43,9,18,,,,,,,,,,,,,,,,,
94,0.238,16,43,11,12,,,,,,,,,,,,,,,,,
83,0.2,24,40,8,15,,,,,,,,,,,,,,,,,
91,0.37,27,32,12,13,,,,,,,,,,,,,,,,,
90,0.517,29,27,15,13,,,,,,,,,,,,,,,,,
90,0.472,20,34,10,17,,,,,,,,,,,,,,,,,
91,0.324,27,32,14,15,,,,,,,,,,,,,,,,,
107,0.294,19,28,14,11,,,,,,,,,,,,,,,,,
86,0.442,21,36,5,19,,,,,,,,,,,,,,,,,
93,0.385,25,38,13,17,,,,,,,,,,,,,,,,,
91,0.256,22,32,13,20,,,,,,,,,,,,,,,,,
92,0.308,22,30,13,9,,,,,,,,,,,,,,,,,
87,0.324,29,38,14,16,,,,,,,,,,,,,,,,,
79,0.351,7,27,7,19,,,,,,,,,,,,,,,,,
92,0.372,20,25,15,11,,,,,,,,,,,,,,,,,
85,0.239,32,33,10,12,,,,,,,,,,,,,,,,,
90,0.25,16,38,10,19,,,,,,,,,,,,,,,,,
87,0.419,26,27,9,10,,,,,,,,,,,,,,,,,
91,0.375,21,33,15,16,,,,,,,,,,,,,,,,,
88,0.281,46,40,11,11,,,,,,,,,,,,,,,,,
98,0.289,26,37,12,14,,,,,,,,,,,,,,,,,
80,0.343,33,30,10,17,,,,,,,,,,,,,,,,,
72,0.304,39,33,10,17,,,,,,,,,,,,,,,,,
99,0.354,25,35,21,19,,,,,,,,,,,,,,,,,
93,0.455,21,32,11,15,,,,,,,,,,,,,,,,,
77,0.5,21,34,15,22,,,,,,,,,,,,,,,,,
75,0.229,24,22,2,14,,,,,,,,,,,,,,,,,
86,0.487,21,31,10,13,,,,,,,,,,,,,,,,,
92,0.38,17,23,11,14,,,,,,,,,,,,,,,,,
105,0.267,24,44,21,17,,,,,,,,,,,,,,,,,
101,0.35,18,45,9,15,,,,,,,,,,,,,,,,,
102,0.333,33,34,13,13,,,,,,,,,,,,,,,,,
83,0.227,25,33,3,23,,,,,,,,,,,,,,,,,
87,0.333,24,27,14,14,,,,,,,,,,,,,,,,,
85,0.442,16,32,9,19,,,,,,,,,,,,,,,,,
79,0.395,28,33,16,22,,,,,,,,,,,,,,,,,
91,0.29,23,31,15,13,,,,,,,,,,,,,,,,,
93,0.429,14,36,16,11,,,,,,,,,,,,,,,,,
92,0.258,22,24,16,11,,,,,,,,,,,,,,,,,
88,0.378,7,28,5,14,,,,,,,,,,,,,,,,,
80,0.361,31,35,10,11,,,,,,,,,,,,,,,,,
76,0.452,36,28,6,14,,,,,,,,,,,,,,,,,
90,0.333,19,31,11,14,,,,,,,,,,,,,,,,,
83,0.413,19,38,8,21,,,,,,,,,,,,,,,,,
100,0.302,7,34,13,13,,,,,,,,,,,,,,,,,
78,0.344,21,30,7,21,,,,,,,,,,,,,,,,,
94,0.452,25,34,14,11,,,,,,,,,,,,,,,,,
100,0.333,22,40,13,18,,,,,,,,,,,,,,,,,
103,0.237,31,36,19,22,,,,,,,,,,,,,,,,,
85,0.439,19,26,10,13,,,,,,,,,,,,,,,,,
82,0.541,22,31,13,21,,,,,,,,,,,,,,,,,
86,0.537,14,33,9,13,,,,,,,,,,,,,,,,,
93,0.345,17,29,12,7,,,,,,,,,,,,,,,,,
84,0.364,19,36,9,19,,,,,,,,,,,,,,,,,
82,0.471,18,39,5,17,,,,,,,,,,,,,,,,,
83,0.421,18,31,6,14,,,,,,,,,,,,,,,,,
85,0.435,19,36,9,17,,,,,,,,,,,,,,,,,
76,0.379,25,30,8,10,,,,,,,,,,,,,,,,,
83,0.293,25,29,16,13,,,,,,,,,,,,,,,,,
100,0.281,13,37,16,12,,,,,,,,,,,,,,,,,
83,0.394,19,39,4,15,,,,,,,,,,,,,,,,,
87,0.295,23,44,9,13,,,,,,,,,,,,,,,,,
84,0.244,12,40,2,14,,,,,,,,,,,,,,,,,
91,0.5,13,34,7,8,,,,,,,,,,,,,,,,,
91,0.333,16,29,12,10,,,,,,,,,,,,,,,,,
99,0.375,20,20,12,10,,,,,,,,,,,,,,,,,
82,0.483,28,36,10,23,,,,,,,,,,,,,,,,,
91,0.5,14,36,10,10,,,,,,,,,,,,,,,,,
98,0.341,19,32,16,9,,,,,,,,,,,,,,,,,
94,0.275,17,27,14,9,,,,,,,,,,,,,,,,,
79,0.3,18,32,9,18,,,,,,,,,,,,,,,,,
76,0.415,30,28,7,9,,,,,,,,,,,,,,,,,
88,0.325,19,37,10,6,,,,,,,,,,,,,,,,,
107,0.25,22,34,13,13,,,,,,,,,,,,,,,,,
105,0.294,32,52,14,10,,,,,,,,,,,,,,,,,
84,0.407,36,35,18,16,,,,,,,,,,,,,,,,,
87,0.333,25,22,7,6,,,,,,,,,,,,,,,,,
77,0.433,28,39,9,20,,,,,,,,,,,,,,,,,
103,0.385,12,23,17,9,,,,,,,,,,,,,,,,,
83,0.444,20,34,5,17,,,,,,,,,,,,,,,,,
97,0.447,19,38,13,8,,,,,,,,,,,,,,,,,
84,0.323,14,33,6,14,,,,,,,,,,,,,,,,,
91,0.333,12,35,10,12,,,,,,,,,,,,,,,,,
85,0.344,25,31,16,25,,,,,,,,,,,,,,,,,
95,0.368,19,22,18,20,,,,,,,,,,,,,,,,,
90,0.442,20,23,15,10,,,,,,,,,,,,,,,,,
85,0.448,20,35,10,10,,,,,,,,,,,,,,,,,
80,0.436,26,23,9,14,,,,,,,,,,,,,,,,,
85,0.452,15,29,12,19,,,,,,,,,,,,,,,,,
83,0.463,25,26,9,14,,,,,,,,,,,,,,,,,
75,0.462,42,22,11,13,,,,,,,,,,,,,,,,,
94,0.258,18,40,13,14,,,,,,,,,,,,,,,,,
88,0.275,30,32,13,11,,,,,,,,,,,,,,,,,
99,0.344,19,28,14,9,,,,,,,,,,,,,,,,,
98,0.391,21,31,15,9,,,,,,,,,,,,,,,,,
83,0.379,23,32,18,17,,,,,,,,,,,,,,,,,
89,0.3,18,26,17,11,,,,,,,,,,,,,,,,,
92,0.417,11,32,8,9,,,,,,,,,,,,,,,,,
93,0.357,21,37,16,10,,,,,,,,,,,,,,,,,
98,0.413,25,42,14,19,,,,,,,,,,,,,,,,,
103,0.167,33,36,18,15,,,,,,,,,,,,,,,,,
101,0.408,16,31,10,11,,,,,,,,,,,,,,,,,
96,0.324,20,40,11,13,,,,,,,,,,,,,,,,,
95,0.432,18,39,9,12,,,,,,,,,,,,,,,,,
90,0.25,33,38,13,14,,,,,,,,,,,,,,,,,
87,0.314,18,39,17,14,,,,,,,,,,,,,,,,,
87,0.27,11,33,5,7,,,,,,,,,,,,,,,,,
75,0.243,40,39,11,14,,,,,,,,,,,,,,,,,
91,0.25,18,40,13,10,,,,,,,,,,,,,,,,,
98,0.324,30,40,15,16,,,,,,,,,,,,,,,,,
106,0.349,21,39,13,15,,,,,,,,,,,,,,,,,
93,0.488,24,36,4,13,,,,,,,,,,,,,,,,,
88,0.476,20,33,3,17,,,,,,,,,,,,,,,,,
89,0.413,28,27,10,9,,,,,,,,,,,,,,,,,
83,0.342,28,37,8,13,,,,,,,,,,,,,,,,,
88,0.452,23,31,10,10,,,,,,,,,,,,,,,,,
88,0.378,16,29,11,13,,,,,,,,,,,,,,,,,
87,0.357,23,32,4,10,,,,,,,,,,,,,,,,,
86,0.4,11,31,8,20,,,,,,,,,,,,,,,,,
78,0.297,22,32,11,17,,,,,,,,,,,,,,,,,
72,0.323,21,28,6,16,,,,,,,,,,,,,,,,,
97,0.258,22,36,17,14,,,,,,,,,,,,,,,,,
95,0.211,20,42,14,13,,,,,,,,,,,,,,,,,
85,0.308,20,19,11,17,,,,,,,,,,,,,,,,,
85,0.382,21,24,16,18,,,,,,,,,,,,,,,,,
85,0.488,32,35,7,18,,,,,,,,,,,,,,,,,
89,0.364,33,29,12,13,,,,,,,,,,,,,,,,,
94,0.179,22,28,13,13,,,,,,,,,,,,,,,,,
83,0.36,23,36,11,19,,,,,,,,,,,,,,,,,
97,0.302,26,21,19,10,,,,,,,,,,,,,,,,,
78,0.536,17,39,6,17,,,,,,,,,,,,,,,,,
97,0.375,17,41,18,13,,,,,,,,,,,,,,,,,
96,0.368,16,32,10,9,,,,,,,,,,,,,,,,,
95,0.429,25,38,9,11,,,,,,,,,,,,,,,,,
100,0.474,13,34,11,14,,,,,,,,,,,,,,,,,
92,0.409,32,31,8,9,,,,,,,,,,,,,,,,,
95,0.409,16,30,11,18,,,,,,,,,,,,,,,,,
93,0.478,24,33,12,7,,,,,,,,,,,,,,,,,
79,0.442,18,31,3,12,,,,,,,,,,,,,,,,,
82,0.389,27,33,7,18,,,,,,,,,,,,,,,,,
94,0.405,18,30,10,15,,,,,,,,,,,,,,,,,
85,0.4,17,37,9,11,,,,,,,,,,,,,,,,,
92,0.326,11,33,12,11,,,,,,,,,,,,,,,,,
86,0.243,17,37,21,23,,,,,,,,,,,,,,,,,
88,0.385,16,26,5,5,,,,,,,,,,,,,,,,,
84,0.342,15,37,13,17,,,,,,,,,,,,,,,,,
84,0.333,18,34,7,16,,,,,,,,,,,,,,,,,
84,0.324,24,32,8,17,,,,,,,,,,,,,,,,,
94,0.341,27,32,18,12,,,,,,,,,,,,,,,,,
73,0.371,23,28,4,21,,,,,,,,,,,,,,,,,
84,0.563,20,28,11,19,,,,,,,,,,,,,,,,,
86,0.462,22,32,10,8,,,,,,,,,,,,,,,,,
92,0.395,9,27,12,10,,,,,,,,,,,,,,,,,
94,0.286,12,35,12,16,,,,,,,,,,,,,,,,,
86,0.36,20,37,17,21,,,,,,,,,,,,,,,,,
89,0.29,15,39,8,15,,,,,,,,,,,,,,,,,
83,0.333,24,31,9,13,,,,,,,,,,,,,,,,,
99,0.313,13,25,19,16,,,,,,,,,,,,,,,,,
75,0.4,27,28,6,20,,,,,,,,,,,,,,,,,
101,0.378,13,31,12,10,,,,,,,,,,,,,,,,,
92,0.361,28,41,15,19,,,,,,,,,,,,,,,,,
93,0.295,19,35,8,11,,,,,,,,,,,,,,,,,
84,0.342,14,40,8,22,,,,,,,,,,,,,,,,,
97,0.333,24,31,12,8,,,,,,,,,,,,,,,,,
87,0.368,16,43,8,20,,,,,,,,,,,,,,,,,
87,0.217,25,41,17,19,,,,,,,,,,,,,,,,,
88,0.355,13,26,8,18,,,,,,,,,,,,,,,,,
94,0.333,12,31,14,10,,,,,,,,,,,,,,,,,
84,0.452,19,32,14,16,,,,,,,,,,,,,,,,,
80,0.541,29,32,15,23,,,,,,,,,,,,,,,,,
91,0.391,23,20,9,11,,,,,,,,,,,,,,,,,
91,0.263,9,28,9,11,,,,,,,,,,,,,,,,,
85,0.478,8,36,8,16,,,,,,,,,,,,,,,,,
86,0.324,28,23,10,5,,,,,,,,,,,,,,,,,
82,0.345,22,28,12,16,,,,,,,,,,,,,,,,,
100,0.095,21,27,16,23,,,,,,,,,,,,,,,,,
85,0.372,28,41,10,20,,,,,,,,,,,,,,,,,
90,0.303,19,32,10,10,,,,,,,,,,,,,,,,,
89,0.483,26,32,13,10,,,,,,,,,,,,,,,,,
105,0.316,15,40,8,11,,,,,,,,,,,,,,,,,
102,0.297,19,49,8,14,,,,,,,,,,,,,,,,,
84,0.273,26,32,8,17,,,,,,,,,,,,,,,,,
95,0.259,22,38,12,19,,,,,,,,,,,,,,,,,
77,0.355,22,37,6,22,,,,,,,,,,,,,,,,,
